2024-04-05	00:00	QPS研究所	5595	大型案件の落札に関するお知らせ	https://www2.jpx.co.jp/disc/55950/140120240402565190.pdf
2024-03-01	00:00	QPS研究所	5595	大型受注に関するお知らせ	https://www2.jpx.co.jp/disc/55950/140120240229545738.pdf
2024-03-01	00:00	QPS研究所	5595	当社代表取締役社長による保有株式の担保提供に伴う大量保有報告書（変更報告書）提出に関するお知らせ	https://www2.jpx.co.jp/disc/55950/140120240221540570.pdf
2023-12-29	00:00	QPS研究所	5595	主要株主である筆頭株主の異動に関するお知らせ	https://www2.jpx.co.jp/disc/55950/140120231227510047.pdf
2023-12-29	00:00	QPS研究所	5595	第三者割当増資の結果に関するお知らせ	https://www2.jpx.co.jp/disc/55950/140120231229510606.pdf
2023-12-15	00:00	QPS研究所	5595	小型SAR衛星QPS-SAR５号機打上げ完了に関するお知らせ	https://www2.jpx.co.jp/disc/55950/140120231215504204.pdf
2023-12-14	00:00	QPS研究所	5595	当社小型SAR衛星5号機の打上げウィンドウの設定に関するお知らせ	https://www2.jpx.co.jp/disc/55950/140120231213502826.pdf
2023-12-06	00:00	QPS研究所	5595	主要株主である筆頭株主及び主要株主の異動に関するお知らせ	https://www2.jpx.co.jp/disc/55950/140120231205599250.pdf
2023-12-06	00:00	QPS研究所	5595	東京証券取引所グロース市場への上場に伴う当社決算情報等のお知らせ	https://www2.jpx.co.jp/disc/55950/140120231205599244.pdf
2023-12-06	00:00	QPS研究所	5595	事業計画及び成長可能性に関する事項	https://www2.jpx.co.jp/disc/55950/140120231205599247.pdf
2024-04-15	00:00	アスマーク	4197	2024年11月期第１四半期決算説明資料	https://www2.jpx.co.jp/disc/41970/140120240412570295.pdf
2024-04-15	00:00	アスマーク	4197	2024年11月期第１四半期決算短信	https://www2.jpx.co.jp/disc/41970/140120240411569204.pdf
2024-01-15	00:00	アスマーク	4197	2023年11月期　決算短信〔日本基準〕（非連結）	https://www2.jpx.co.jp/disc/41970/140120240112514066.pdf
2024-01-15	00:00	アスマーク	4197	2023年11月期通期決算説明資料	https://www2.jpx.co.jp/disc/41970/140120240112514337.pdf
2023-10-13	00:00	アスマーク	4197	2023年11月期　第３四半期決算短信〔日本基準〕(非連結)	https://www2.jpx.co.jp/disc/41970/140120231013566344.pdf
2023-07-14	00:00	アスマーク	4197	2023年11月期 中間決算短信〔日本基準〕（非連結）	https://www2.jpx.co.jp/disc/41970/140120230714522284.pdf
2023-04-14	00:00	アスマーク	4197	2023年11月期　第１四半期決算短信〔日本基準〕（非連結）	https://www2.jpx.co.jp/disc/41970/140120230414547267.pdf
2023-01-13	00:00	アスマーク	4197	2022年11月期　決算短信〔日本基準〕（非連結）	https://www2.jpx.co.jp/disc/41970/140120230113588860.pdf
2022-10-14	00:00	アスマーク	4197	2022年11月期　第３四半期決算短信〔日本基準〕（非連結）	https://www2.jpx.co.jp/disc/41970/140120221014544363.pdf
2022-07-15	00:00	アスマーク	4197	2022年11月期　第２四半期決算短信〔日本基準〕（非連結）	https://www2.jpx.co.jp/disc/41970/140120220715500381.pdf
2022-07-15	00:00	アスマーク	4197	通期業績予想の修正（上方修正）に関するお知らせ	https://www2.jpx.co.jp/disc/41970/140120220715500386.pdf
2022-04-14	00:00	アスマーク	4197	2022年11月期　第１四半期決算短信〔日本基準〕（非連結）	https://www2.jpx.co.jp/disc/41970/140120220414521611.pdf
2024-05-31	00:00	アスマーク	4197	執行役員の異動に関するお知らせ	https://www2.jpx.co.jp/disc/41970/140120240530514792.pdf
2023-12-12	00:00	アスマーク	4197	第三者割当増資の結果に関するお知らせ	https://www2.jpx.co.jp/disc/41970/140120231212502138.pdf
